component,time,signal
Test_32_run_1,734359.8627485534,18.974326952662828
Test_32_run_1,734359.8634499132,18.981386347872274
Test_32_run_1,734359.8641489547,18.967759385987414
Test_32_run_1,734359.8648480012,18.979418153352647
Test_32_run_1,734359.8655470381,18.962648485218313
Test_32_run_1,734359.8662483922,18.969803799897456
Test_32_run_1,734359.8669497482,18.941586667430016
Test_32_run_1,734359.8676487857,18.952160473057283
Test_32_run_1,734359.8683478376,18.957481286472397
Test_32_run_1,734359.8690491961,18.955764654742374
Test_32_run_1,734359.8697505497,18.976911457106354
Test_32_run_1,734359.8704495892,18.971130171962454
Test_32_run_1,734359.8711486247,18.974669081433902
Test_32_run_1,734359.8718476578,18.988901746444185
Test_32_run_1,734359.8725490111,18.992819235715643
Test_32_run_1,734359.8732503585,18.98346861323313
Test_32_run_1,734359.8739493889,18.99825822405813
Test_32_run_1,734359.8746484203,18.999336930537176
Test_32_run_1,734359.8753497681,19.007887982149363
Test_32_run_1,734359.8760511171,19.012054173426776
Test_32_run_1,734359.8767501516,19.012065726575404
Test_32_run_1,734359.8774491873,19.003239490184402
Test_32_run_1,734359.8781482207,18.995099660336486
Test_32_run_1,734359.8788495793,18.975947834437193
Test_32_run_1,734359.8795509347,18.970203884804338
Test_32_run_1,734359.8802499791,18.966355693332527
Test_32_run_1,734359.8809490224,18.95678257089799
Test_32_run_1,734359.8816503886,18.960832816248818
Test_32_run_1,734359.8823517378,18.975425436542114
Test_32_run_1,734359.8830507705,18.98395527768451
Test_32_run_1,734359.883749799,18.992690237301296
Test_32_run_1,734359.8844488396,18.996262732367395
Test_32_run_1,734359.8851501846,18.988618619337778
Test_32_run_1,734359.885851532,18.989490541029493
Test_32_run_1,734359.8865505727,19.0002772596312
Test_32_run_1,734359.8872496138,18.99947598116372
Test_32_run_1,734359.8879509658,18.985966596953457
Test_32_run_1,734359.8886523204,18.97675118541707
Test_32_run_1,734359.8893513527,18.977680483012396
Test_32_run_1,734359.8900503985,18.972114193398266
Test_32_run_1,734359.8907494483,18.973121839205138
Test_32_run_1,734359.8914508013,18.97610196788362
Test_32_run_1,734359.8921521474,18.989318692545442
Test_32_run_1,734359.8928511731,18.966571623399897
Test_32_run_1,734359.8935502135,18.951351234035652
Test_32_run_1,734359.8942492605,18.9623972991749
Test_32_run_1,734359.8949506175,18.955101774076088
Test_32_run_1,734359.8956519701,18.963478330910572
Test_32_run_1,734359.8963510054,18.966718247042277
Test_32_run_1,734359.8970500375,18.971125955875564
Test_32_run_1,734359.8977513846,18.96919903067036
Test_32_run_1,734359.898452734,18.97849538349952
Test_32_run_1,734359.8991517695,18.977724514333442
Test_32_run_1,734359.8998508046,18.97366140361551
Test_32_run_1,734359.9005498353,18.973886414071636
Test_32_run_1,734359.9012511991,18.979384170069835
Test_32_run_1,734359.9019525503,18.97601813291399
Test_32_run_1,734359.9026515797,18.999638311965093
Test_32_run_1,734359.9033506138,18.999848861755424
Test_32_run_1,734359.9040519734,18.999678354769827
Test_32_run_1,734359.9047533373,19.00037700917409
Test_32_run_1,734359.9054523834,19.01014990369694
Test_32_run_1,734359.9061514251,19.01580933254106
Test_32_run_1,734359.9068504717,19.01436860176338
Test_32_run_1,734359.9075518228,18.998813410703075
Test_32_run_1,734359.9082531676,18.98047122798293
Test_32_run_1,734359.9089522016,18.98311248151413
Test_32_run_1,734359.909651246,18.97710628374298
Test_32_run_1,734359.9103526004,18.961293677938222
Test_25_run_3,734350.3383261645,143.99737964881948
Test_25_run_3,734350.3387082195,191.93171663988568
Test_25_run_3,734350.3390924163,99.53241349711708
Test_25_run_3,734350.3394774128,145.14710752172033
Test_25_run_3,734350.3398590405,50.991647544050835
Test_25_run_3,734350.34024348,79.83004457622482
Test_25_run_3,734350.3406280815,80.36596836280307
Test_25_run_3,734350.3410106527,80.67097231783494
Test_25_run_3,734350.3413931491,90.9110983441179
Test_25_run_3,734350.3417779867,89.5877458436453
Test_25_run_3,734350.3421629494,84.32971214442752
Test_25_run_3,734350.3425455993,82.91624186270772
Test_25_run_3,734350.3429282393,88.01162366359091
Test_25_run_3,734350.343310993,87.40844377632753
Test_25_run_3,734350.3436936848,86.55295115800537
Test_25_run_3,734350.3440787743,84.9730340396341
Test_25_run_3,734350.3444616444,85.66731219733566
Test_25_run_3,734350.3448444373,86.91515839873145
Test_25_run_3,734350.3452295401,84.48776140064423
Test_25_run_3,734350.3456124214,88.0575310124
Test_25_run_3,734350.3459954188,81.7291295517271
Test_25_run_3,734350.346378335,81.41596927581514
Test_25_run_3,734350.3467635748,86.61264202073366
Test_25_run_3,734350.347148734,81.70442918963344
Test_25_run_3,734350.3475315827,78.70328369237771
Test_25_run_3,734350.347914575,87.59410149809894
Test_25_run_3,734350.348297678,77.29026209237384
Test_25_run_3,734350.3486805466,76.30367623465655
Test_25_run_3,734350.349063554,85.87069594912849
Test_25_run_3,734350.3494466539,76.6671036043752
Test_25_run_3,734350.3498297025,78.90603040792718
Test_25_run_3,734350.3502127177,83.45149274947237
Test_25_run_3,734350.3505979943,75.97307625775292
Test_25_run_3,734350.3509833709,79.0711030688206
Test_25_run_3,734350.3513663869,83.3764354258886
Test_25_run_3,734350.3517494253,76.63818443975737
Test_25_run_3,734350.3521323435,75.98656822947638
Test_25_run_3,734350.3525154606,80.81213728142582
Test_25_run_3,734350.352898601,80.36085940015712
Test_25_run_3,734350.3532816633,75.84605187266617
Test_25_run_3,734350.3536647564,79.40795378517528
Test_25_run_3,734350.3540502227,78.8318506332638
Test_25_run_3,734350.3544332711,76.34172594816164
Test_25_run_3,734350.3548163695,83.04435584653098
Test_25_run_3,734350.3552018526,75.22595295904381
Test_25_run_3,734350.355584918,75.80246362688533
Test_25_run_3,734350.3559678942,75.13843305851623
Test_25_run_3,734350.3563509921,77.45981013652792
Test_25_run_3,734350.3567340502,80.01847785326441
Test_25_run_3,734350.3571172454,77.89993362773087
Test_25_run_3,734350.3575003116,75.32332013790257
Test_25_run_3,734350.3578834838,75.90124375566987
Test_25_run_3,734350.3582688972,75.32269702324574
Test_25_run_3,734350.3586544013,75.53796019471802
Test_25_run_3,734350.3590373229,76.41362641235199
Test_25_run_3,734350.3594195605,53.81909249497083
Test_25_run_3,734350.3598013974,49.325952392210645
Test_25_run_3,734350.3601865324,66.58774635583325
Test_25_run_3,734350.3605717357,59.735399993882346
Test_25_run_3,734350.3609546754,64.32400005322587
Test_25_run_3,734350.3613376612,68.41738251495718
Test_25_run_3,734350.3617204803,63.69815742753269
Test_25_run_3,734350.362103182,54.14312636350773
Test_25_run_3,734350.3624857457,65.07420469385619
Test_25_run_3,734350.3628709526,66.61551683480145
Test_25_run_3,734350.3632559971,63.1569124260052
Test_25_run_3,734350.3636388851,62.7869050448141
Test_25_run_3,734350.3640215992,56.88550529638747
Test_25_run_3,734350.3644043093,57.100638219151534
Test_25_run_3,734350.3647871023,55.35992325559908
Test_25_run_3,734350.3651710112,24.79346330526605
Test_25_run_3,734350.3655552486,4.2225169998472705
Test_25_run_3,734350.3659394899,38.181105813131296
Test_25_run_3,734350.3663237273,17.00852404277035
Test_25_run_3,734350.3667056505,5.839036806471279
Test_25_run_3,734350.3670875723,3.307433040590977
Test_25_run_3,734350.3674726258,30.114053548953326
Test_25_run_3,734350.3678572493,16.5094800968807
Test_25_run_3,734350.3682416915,54.89833246516068
Test_25_run_3,734350.3686244821,51.946801664687015
Test_25_run_3,734350.36900722,13.258872703255646
Test_25_run_3,734350.3693914545,18.231753537060943
Test_25_run_3,734350.3697756925,8.596293663738159
Test_25_run_3,734350.3701576145,10.423193668762362
Test_25_run_3,734350.3705395405,49.676224424720125
Test_25_run_3,734350.3709237777,56.71840917641694
Test_25_run_3,734350.3713080144,58.2350308281326
Test_25_run_3,734350.371692253,27.174736049036518
Test_25_run_3,734350.3720764901,19.18198104119921
Test_25_run_3,734350.3724584122,15.49291434431788
Test_25_run_3,734350.3728403442,15.292075589554488
Test_25_run_3,734350.3732245928,15.253857163166357
Test_25_run_3,734350.3736088341,13.80870342072719
Test_25_run_3,734350.3739930664,11.856195842013932
Test_25_run_3,734350.3743773026,11.365086430135838
Test_25_run_3,734350.3747615396,9.048834874992385
Test_25_run_3,734350.3751434671,8.800679029104625
Test_25_run_3,734350.3755253922,12.112562622703793
Test_25_run_3,734350.3759096251,11.01068003560038
Test_25_run_3,734350.376293863,10.141375499117864
Test_25_run_3,734350.3766780988,9.559902514794864
Test_25_run_3,734350.3770623434,9.666142704378752
Test_25_run_3,734350.3774442639,9.292305537248634
Test_25_run_3,734350.3778261878,8.640839532301255
Test_25_run_3,734350.378210425,5.77400102335736
Test_25_run_3,734350.3785946628,4.991582746792202
Test_25_run_3,734350.3789788964,4.980817513795489
Test_25_run_3,734350.3793631333,4.419049361134839
Test_25_run_3,734350.379745057,3.8967966178699633
Test_25_run_3,734350.3801275827,24.479509766501323
Test_25_run_3,734350.380511633,32.013701701862345
Test_25_run_3,734350.3808952142,18.23456065768368
Test_25_run_3,734350.38127829,32.33273075294134
Test_25_run_3,734350.381662096,25.081602477827293
Test_25_run_3,734350.3820459471,39.41064770805037
Test_25_run_3,734350.382428453,46.29875232823008
Test_25_run_3,734350.382813651,52.86807988804261
Test_25_run_3,734350.3831991708,53.59039505412986
Test_25_run_3,734350.3835825486,65.26507735651055
Test_25_run_3,734350.3839659763,57.583481348231736
Test_25_run_3,734350.3843491663,59.07405857182611
Test_25_run_3,734350.384732746,59.36929936893149
Test_25_run_3,734350.3851164151,62.10760369644069
Test_25_run_3,734350.3855000362,67.61883708369012
Test_25_run_3,734350.3858835368,62.55861095272669
Test_25_run_3,734350.3862669069,67.2410676576417
Test_25_run_3,734350.3866505834,69.6270893716556
Test_25_run_3,734350.3870341631,62.078233870283086
Test_25_run_3,734350.3874176767,55.13380553016811
Test_25_run_3,734350.3878012988,60.58299682135007
Test_25_run_3,734350.3881849684,64.92493339397834
Test_25_run_3,734350.3885684982,59.668296984413814
Test_25_run_3,734350.3889515908,66.70990332208271
Test_25_run_3,734350.3893350007,61.78823911286813
Test_25_run_3,734350.3897162506,69.70174191081331
Test_25_run_3,734350.3900998757,62.7750681867617
Test_25_run_3,734350.3904832175,68.62375941357466
Test_25_run_3,734350.3908641813,65.30183173208616
Test_25_run_3,734350.3912473954,62.06804868112759
Test_25_run_3,734350.3916333492,58.54507786442145
Test_25_run_3,734350.3920192202,66.0848952814425
Test_25_run_3,734350.3924033322,68.33657907193589
Test_25_run_3,734350.3927848119,57.56032732674926
Test_25_run_3,734350.3931684595,53.97230624449783
Test_25_run_3,734350.3935541316,59.32757439691343
Test_25_run_3,734350.3939377363,61.10435856422179
Test_25_run_3,734350.3943188743,55.13784400774297
Test_25_run_3,734350.3947022422,56.571392454830935
Test_25_run_3,734350.3950881271,52.96675583372553
Test_25_run_3,734350.3954716957,50.78899203262383
Test_25_run_3,734350.395852966,53.54320384910753
Test_25_run_3,734350.396236686,50.26257443162109
Test_25_run_3,734350.3966220897,43.74418787874921
Test_25_run_3,734350.3970051156,50.61423456964289
Test_25_run_3,734350.3973886906,57.19183961823659
Test_25_run_3,734350.3977723363,50.86583474392398
Test_25_run_3,734350.3981536939,51.47976557507153
Test_25_run_3,734350.3985373591,57.24533862723675
Test_25_run_3,734350.3989233096,51.073867085189924
Test_25_run_3,734350.399304611,56.36776237663466
Test_25_run_3,734350.3996859414,60.688370047929446
Test_25_run_3,734350.4000694563,55.975217559720996
Test_25_run_3,734350.4004530834,56.53441464854815
Test_25_run_3,734350.4008366918,60.944821981644964
Test_25_run_3,734350.4012202461,53.87069791763374
Test_25_run_3,734350.40160386,56.09557085538405
Test_25_run_3,734350.4019874445,53.92497031005904
Test_25_run_3,734350.4023712219,60.60364971395606
Test_25_run_3,734350.4027549536,58.4696927587706
Test_25_run_3,734350.4031388385,62.86349972528141
Test_25_run_3,734350.4035229476,61.05913707850364
Test_25_run_3,734350.4039068222,58.30203350057748
Test_25_run_3,734350.404290488,58.390358790688545
Test_25_run_3,734350.4046745683,60.18753177438886
Test_25_run_3,734350.4050586815,62.233085577844136
Test_25_run_3,734350.4054425427,64.0768551323386
Test_25_run_3,734350.40582646,63.12587834772633
Test_25_run_3,734350.4062081903,65.90301920000293
Test_25_run_3,734350.4065901997,62.658336813872346
Test_25_run_3,734350.4069744251,64.97436926620198
Test_25_run_3,734350.4073588748,67.00454167599193
Test_25_run_3,734350.4077432636,67.76711653335146
Test_25_run_3,734350.4081252873,68.46581874468518
Test_25_run_3,734350.4085071888,67.78582430130612
Test_25_run_3,734350.408891262,63.94515407906206
Test_25_run_3,734350.4092751015,62.265829156873565
Test_25_run_3,734350.4096588143,64.36768710669455
Test_25_run_3,734350.4100425051,64.31150987689608
Test_25_run_3,734350.4104262685,68.55156965615305
Test_25_run_3,734350.4108084114,70.15311316612207
Test_25_run_3,734350.4111926187,63.97203190225724
Test_25_run_3,734350.4115772306,68.64393388198125
Test_25_run_3,734350.4119591902,67.34238946117587
Test_25_run_3,734350.4123437862,63.122120947915214
Test_25_run_3,734350.4127280395,70.04874819361514
Test_25_run_3,734350.4131124237,72.24725236106129
Test_25_run_3,734350.4134942973,66.28418944826007
Test_25_run_3,734350.4138765263,65.35592911362087
Test_25_run_3,734350.414261061,70.5221261034359
Test_25_run_3,734350.4146455172,65.84059959799622
Test_25_run_3,734350.4150299055,68.23510362073404
Test_25_run_3,734350.41541206,33.93171537082346
Test_25_run_3,734350.4157955886,9.518394941386054
Test_25_run_3,734350.4161798266,16.346863611248814
Test_25_run_3,734350.4165640707,10.31654509847156
Test_25_run_3,734350.4169460078,18.5086327353983
Test_25_run_3,734350.4173279492,8.197119259245339
Test_25_run_3,734350.4177127884,57.972777623681495
Test_25_run_3,734350.4180972037,64.49981351878472
Test_25_run_3,734350.4184814354,69.04157522758194
Test_25_run_3,734350.4188656043,55.16111373900317
Test_25_run_3,734350.4192492787,52.23358681357484
Test_25_run_3,734350.4196308779,62.06245186106607
Test_25_run_3,734350.420012712,65.00518768419641
Test_25_run_3,734350.4203972823,64.25601979701531
Test_25_run_3,734350.4207816693,70.94107510301706
Test_25_run_3,734350.421165282,45.5206195782927
Test_25_run_3,734350.4215469463,61.21580297080318
Test_25_run_3,734350.4219309486,47.62132584539891
Test_25_run_3,734350.4223161591,109.86928790292622
Test_25_run_3,734350.4227003956,85.5999298630731
Test_25_run_3,734350.4230823229,47.63457635017874
Test_25_run_3,734350.4234642452,68.66112142511646
Test_25_run_3,734350.4238484814,95.87430307257652
Test_25_run_3,734350.4242327219,145.01137111998605
Test_25_run_3,734350.424616958,154.69324155903064
Test_25_run_3,734350.4250011968,166.35706078978376
Test_25_run_3,734350.4253831168,162.93932486601327
Test_25_run_3,734350.4257650409,163.62554290201373
Test_25_run_3,734350.4261492783,163.7209929787437
Test_25_run_3,734350.4265335165,168.7249526718988
Test_25_run_3,734350.4269177528,166.66913656243412
Test_25_run_3,734350.427301989,179.2543003182479
Test_25_run_3,734350.4276862255,173.83344465138245
Test_25_run_3,734350.4280681498,171.59682196545796
Test_25_run_3,734350.4284500785,173.17845920241894
Test_25_run_3,734350.4288343227,172.7691439755681
Test_25_run_3,734350.4292185614,169.72980793581576
Test_25_run_3,734350.4296027983,182.78325267566208
Test_25_run_3,734350.4299870338,175.69081586791413
Test_25_run_3,734350.4303689543,175.42793566668223
Test_25_run_3,734350.4307508776,183.0554881752384
Test_25_run_3,734350.4311351158,185.0120360304097
Test_25_run_3,734350.4315193499,183.52563694648225
Test_25_run_3,734350.4319035846,183.3218558599876
Test_25_run_3,734350.4322878211,178.565191611391
Test_25_run_3,734350.4326697466,182.176507702687
Test_25_run_3,734350.433051667,181.80196177085233
Test_25_run_3,734350.4334359063,187.37514075814954
Test_25_run_3,734350.4338201423,197.6577916507883
Test_25_run_3,734350.4342043787,196.63883546054777
Test_25_run_3,734350.4345886258,191.67265611103838
Test_25_run_3,734350.434972871,190.0681388232867
Test_25_run_3,734350.435354791,190.37083028496386
Test_25_run_3,734350.4357367167,192.20916482896288
Test_25_run_3,734350.4361209477,195.19685207934387
Test_25_run_3,734350.436505188,197.37942552768556
Test_25_run_3,734350.4368894267,196.761313905989
Test_25_run_3,734350.4372736643,197.91804500846143
Test_25_run_3,734350.4376555926,195.76772999595045
Test_25_run_3,734350.438037519,196.92664431415312
Test_25_run_3,734350.4384217582,196.68032182277673
Test_25_run_3,734350.438805997,197.1751166536393
Test_25_run_3,734350.4391902309,196.64766803549435
Test_25_run_3,734350.4395744703,197.13593549031165
Test_25_run_3,734350.4399587042,196.64678328839108
Test_25_run_3,734350.4403406277,198.8211707074173
Test_25_run_3,734350.4407225571,200.73589231180244
Test_25_run_3,734350.4411067979,202.75290747609694
Test_25_run_3,734350.4414910368,202.88699327948976
Test_25_run_3,734350.4418752717,200.6636362798723
Test_25_run_3,734350.442259503,200.5808324318201
Test_25_run_3,734350.4426414304,196.0082033383927
Test_25_run_3,734350.4430233536,202.4180188235661
Test_25_run_3,734350.443407592,196.54203375336851
Test_25_run_3,734350.4437918398,196.96077637383914
Test_25_run_3,734350.4441760792,192.07513503682898
Test_25_run_3,734350.4445603178,195.0498843218126
Test_25_run_3,734350.4449422436,192.63769288249622
Test_25_run_3,734350.445324176,192.4609474733895
Test_25_run_3,734350.4457084117,191.39079257632983
Test_25_run_3,734350.44609265,191.43133365762765
Test_25_run_3,734350.4464768854,188.85605608067365
Test_25_run_3,734350.4468611233,195.16824017627735
Test_25_run_3,734350.4472453606,192.27328481031086
Test_25_run_3,734350.4476272849,189.74729582355425
Test_25_run_3,734350.4480092134,185.27730294690568
Test_25_run_3,734350.4483934531,188.97277779494917
Test_25_run_3,734350.4487776906,190.73149601633133
Test_25_run_3,734350.4491619241,188.52503435262096
Test_25_run_3,734350.4495461617,187.7911442141266
Test_25_run_3,734350.4499280909,198.25215069459253
Test_25_run_3,734350.4503100162,195.97319728572248
Test_25_run_3,734350.4506942506,193.85160361789286
Test_25_run_3,734350.4510784958,193.87548799524976
Test_25_run_3,734350.451462726,193.491107386868
Test_25_run_3,734350.4518469624,188.72660835670345
Test_25_run_3,734350.4522311995,187.8929196971128
Test_12_run_5,734242.5689131243,84.50161873988115
Test_12_run_5,734242.5693287444,59.662012093967256
Test_12_run_5,734242.569743698,71.40750920420271
Test_12_run_5,734242.5701609061,52.54847391991152
Test_12_run_5,734242.5705787449,57.879372966913664
Test_12_run_5,734242.5709941613,36.898324270737746
Test_12_run_5,734242.5714101841,49.227954588800465
Test_12_run_5,734242.5718285395,41.82414221876702
Test_12_run_5,734242.5722450443,46.43736327037738
Test_12_run_5,734242.5726609926,46.40525622509965
Test_12_run_5,734242.573077002,46.47743027482772
Test_12_run_5,734242.5734929487,48.38522650917112
Test_12_run_5,734242.5739113631,47.0155294205023
Test_12_run_5,734242.5743296943,47.332955602241064
Test_12_run_5,734242.5747455421,47.301031741849414
Test_12_run_5,734242.5751614282,46.20636189921072
Test_12_run_5,734242.5755773966,48.133424736436865
Test_12_run_5,734242.575993356,47.91428845705951
Test_12_run_5,734242.5764117758,45.446915897438245
Test_12_run_5,734242.5768301093,47.71901113126177
Test_12_run_5,734242.5772460982,45.85200108393613
Test_12_run_5,734242.5776621589,48.61940845091541
Test_12_run_5,734242.578078127,46.75718518602002
Test_12_run_5,734242.5784940241,46.809821528770065
Test_12_run_5,734242.5789100649,45.71158706261212
Test_12_run_5,734242.5793263547,47.51081530041743
Test_12_run_5,734242.5797425561,47.62460321772084
Test_12_run_5,734242.5801590874,44.673715356441264
Test_12_run_5,734242.5805776559,47.86571068872145
Test_12_run_5,734242.5809939182,46.84998758134292
Test_12_run_5,734242.5814100738,44.88643887469045
Test_12_run_5,734242.5818286166,47.114327072946736
Test_12_run_5,734242.5822446712,46.21649293239072
Test_12_run_5,734242.5826607348,45.27758281583061
Test_12_run_5,734242.5830767313,47.2295305407114
Test_12_run_5,734242.5834928909,45.30778010335226
Test_12_run_5,734242.5839091336,46.24295787565813
Test_12_run_5,734242.5843275139,46.49028656717555
Test_12_run_5,734242.5847461352,45.95273544702916
Test_12_run_5,734242.5851599679,46.41490000913938
Test_12_run_5,734242.5855762771,43.60146048222169
Test_12_run_5,734242.5859948787,46.759735929835585
Test_12_run_5,734242.586411341,44.03810003704896
Test_12_run_5,734242.5868275702,45.84230443090858
Test_12_run_5,734242.5872438143,43.91405543439695
Test_12_run_5,734242.5876600484,45.867120571381086
Test_12_run_5,734242.5880761199,44.82560762624625
Test_12_run_5,734242.5884922246,44.921117267627515
Test_12_run_5,734242.5889106736,45.083613651472895
Test_12_run_5,734242.5893269056,44.369103433878394
Test_12_run_5,734242.5897433317,47.06355595067888
Test_12_run_5,734242.5901620807,42.863002195229036
Test_12_run_5,734242.5905783449,46.536637774593046
Test_12_run_5,734242.5909945939,43.76444385802216
Test_12_run_5,734242.5914109016,45.66827882416691
Test_12_run_5,734242.5918273823,43.843184871553056
Test_12_run_5,734242.5922438579,46.578741568266025
Test_12_run_5,734242.5926602542,43.87875290795296
Test_12_run_5,734242.5930766523,45.6688458579298
Test_12_run_5,734242.5934931856,43.75275911115942
Test_12_run_5,734242.5939097075,46.50550088474796
Test_12_run_5,734242.5943260799,43.84606013737275
Test_12_run_5,734242.5947425221,45.66020050097998
Test_12_run_5,734242.595158952,43.91731563942653
Test_12_run_5,734242.5955756829,46.60881201276347
Test_12_run_5,734242.5959921321,42.87893913799583
Test_12_run_5,734242.5964086094,46.53553797466796
Test_12_run_5,734242.5968250505,42.988085070454495
Test_12_run_5,734242.5972414708,46.5546164849475
Test_12_run_5,734242.597657974,43.549414393546456
Test_12_run_5,734242.5980745042,45.58904563528278
Test_12_run_5,734242.5984911331,44.57230578853285
Test_12_run_5,734242.5989075981,44.69217242321828
Test_12_run_5,734242.5993242102,44.83392898711682
Test_12_run_5,734242.5997406973,45.01493206706917
Test_12_run_5,734242.6001596259,45.1195075225832
Test_12_run_5,734242.6005761684,44.18210740598892
Test_12_run_5,734242.600992665,46.88355970319684
Test_12_run_5,734242.6014115466,43.70799567298337
Test_12_run_5,734242.6018280988,45.50967172282562
Test_12_run_5,734242.6022446761,46.61122441434737
Test_12_run_5,734242.602661256,43.85390276753936
Test_12_run_5,734242.6030778817,45.54728591947455
Test_12_run_5,734242.6034946177,44.68227457836766
Test_12_run_5,734242.6039115743,46.58829336242942
Test_12_run_5,734242.6043256973,46.12985590679797
Test_12_run_5,734242.6047423924,43.25907640991999
Test_12_run_5,734242.6051613323,46.48045550400914
Test_12_run_5,734242.6055780066,43.616455029062756
Test_12_run_5,734242.6059947056,45.49107877262769
Test_12_run_5,734242.6064113949,44.562810694838525
Test_12_run_5,734242.606828013,44.57245619987668
Test_12_run_5,734242.6072423242,46.08772117029119
Test_12_run_5,734242.6076569251,42.76718871708458
Test_12_run_5,734242.6080736249,46.33913021127382
Test_12_run_5,734242.6084903653,42.761352138555054
Test_12_run_5,734242.6089070115,45.4730123664919
Test_12_run_5,734242.6093238028,43.746759488632435
Test_12_run_5,734242.6097406236,44.59937252038764
Test_12_run_5,734242.6101574597,44.57252167223646
Test_12_run_5,734242.6105741776,43.63930899567838
Test_12_run_5,734242.6109910987,45.356577074109616
Test_12_run_5,734242.611407842,42.763198875775224
Test_12_run_5,734242.6118246146,46.380641887180786
Test_12_run_5,734242.6122414102,42.65388763005894
Test_12_run_5,734242.6126582474,45.34555604979826
Test_12_run_5,734242.6130750895,43.62228150546802
Test_12_run_5,734242.6134918351,45.4954773411461
Test_12_run_5,734242.6139085622,43.7626440624628
Test_12_run_5,734242.6143253407,43.662022416748314
Test_12_run_5,734242.6147421118,45.531581801167064
Test_12_run_5,734242.6151590704,42.774609826335585
Test_12_run_5,734242.6155759712,44.498282980460615
Test_12_run_5,734242.6159928662,44.621709960004765
Test_12_run_5,734242.6164097609,42.631498195634
Test_12_run_5,734242.616824382,45.9094196167827
Test_12_run_5,734242.6172413888,43.03842614143224
Test_12_run_5,734242.6176585016,43.114307484629784
Test_12_run_5,734242.6180731887,45.39103482391919
Test_12_run_5,734242.6184902389,42.68607975605246
Test_12_run_5,734242.6189071826,46.564358047655745
Test_12_run_5,734242.6193242435,42.82480982424763
Test_12_run_5,734242.6197412218,44.550204811096506
Test_12_run_5,734242.6201584033,44.47292327855281
Test_12_run_5,734242.6205754827,43.67299656735558
Test_12_run_5,734242.620992666,45.60901076344518
Test_12_run_5,734242.6214097185,42.769272591097135
Test_12_run_5,734242.6218266997,46.38528478803202
Test_12_run_5,734242.6222414447,42.27229853245974
Test_12_run_5,734242.622656191,45.4218410235871
Test_12_run_5,734242.6230733693,43.6526296176415
Test_12_run_5,734242.6234905175,44.51399052105245
Test_12_run_5,734242.6239078976,44.523750399104216
Test_12_run_5,734242.6243250616,43.626750987337246
Test_12_run_5,734242.6247422083,45.272443787979384
Test_12_run_5,734242.6251592431,43.77987271539686
Test_12_run_5,734242.62557634,45.72098949101961
Test_12_run_5,734242.6259911798,43.338043424554
Test_12_run_5,734242.6264060395,45.541845085927335
Test_12_run_5,734242.6268233528,43.64386468044239
Test_12_run_5,734242.6272405536,45.49515250806403
Test_12_run_5,734242.6276576985,42.75931397758196
Test_12_run_5,734242.6280748206,45.42287979750589
Test_12_run_5,734242.6284920495,43.5351660223586
Test_12_run_5,734242.6289093127,43.60747486792948
Test_12_run_5,734242.6293242513,45.02618264400961
Test_12_run_5,734242.6297391847,43.67181738793472
Test_12_run_5,734242.6301564133,45.24872214438906
Test_12_run_5,734242.6305735817,42.69352251243929
Test_12_run_5,734242.6309907695,44.45278555591256
Test_12_run_5,734242.6314080129,44.35367447959728
Test_12_run_5,734242.6318253247,42.513471471293876
Test_12_run_5,734242.6322403611,45.65988420537166
Test_12_run_5,734242.6326553121,42.641138488223056
Test_12_run_5,734242.6330727653,43.605204892512745
Test_12_run_5,734242.6334902485,45.3792199207341
Test_12_run_5,734242.6339077827,42.65335064462796
Test_12_run_5,734242.6343251518,44.257190938379125
Test_12_run_5,734242.6347402531,43.89868133661878
Test_12_run_5,734242.6351552205,43.414921117573975
Test_12_run_5,734242.6355727096,44.416371992370244
Test_12_run_5,734242.6359901003,43.43258840096966
Test_12_run_5,734242.6364074931,42.60935479928928
Test_12_run_5,734242.6368247952,44.32052204240302
Test_12_run_5,734242.6372420908,44.31311904082191
Test_12_run_5,734242.6376571957,42.285778204305394
Test_12_run_5,734242.6380722892,44.706657789560104
Test_12_run_5,734242.6384898345,44.60321686134434
Test_12_run_5,734242.6389074653,42.82473396702961
Test_12_run_5,734242.6393251667,42.83337134715368
Test_12_run_5,734242.6397404055,42.364325211415874
Test_12_run_5,734242.6401558489,43.6773614824054
Test_12_run_5,734242.640573572,42.80927868400792
Test_12_run_5,734242.6409912274,42.7359097219819
Test_12_run_5,734242.6414067004,43.20701516262771
Test_12_run_5,734242.6418223768,41.9128174917507
Test_12_run_5,734242.6422401336,42.78675591325526
Test_12_run_5,734242.6426578719,42.72372238284883
Test_12_run_5,734242.6430735308,42.10578513462372
Test_12_run_5,734242.6434889326,42.722622878790474
Test_12_run_5,734242.643906572,41.8636234863391
Test_12_run_5,734242.6443220162,42.14281262829655
Test_12_run_5,734242.6447375197,42.48745170797848
Test_12_run_5,734242.6451554447,42.4858704814431
Test_12_run_5,734242.6455733124,42.56830635486472
Test_12_run_5,734242.6459912602,42.55336508862652
Test_12_run_5,734242.6464068963,42.03507238788377
Test_12_run_5,734242.646822653,42.58375791177916
Test_12_run_5,734242.6472384472,42.16474755721561
Test_12_run_5,734242.6476542288,41.71300765092849
Test_12_run_5,734242.6480721723,41.57095582528541
Test_12_run_5,734242.6484901281,41.608656513709406
Test_12_run_5,734242.6489059346,42.1280764227078
Test_12_run_5,734242.649321632,41.689016375794445
Test_12_run_5,734242.6497396749,42.58279797034379
